task,word_index,improvement_slope,text_acc,audio_acc,video_acc,prominence_mean_words5,POS_spaCy,Dep,Head,Clause_ID,Clause_Pos,ground_truth,context,sentiment_label,sentiment_score,Frequency,Valence,Arousal,Length
howtodraw,1858,1.7679361009658533e-18,0.12989583402843033,0.12989583402843033,0.12989583402843033,0.2662,NOUN,nsubj,want,334,3,people,the wrong life I don't want to do what other people,Very Negative,0.6811676025390625,4.750145688538127,5.7,3.77,6
howtodraw,1864,0.17654302587252416,0.0453052288280966,0.12031234396366113,0.3983912805731448,0.3936,VERB,ccomp,want,335,4,think,to do what other people want me to do or think,Neutral,0.8619114756584167,5.137550322564531,6.68,3.75,5
howtodraw,1871,6.095795416775205e-18,0.1066448608878056,0.1066448608878056,0.1066448608878056,0.915,VERB,relcl,All,338,2,want,to do or think I should do anymore All I want,Neutral,0.6735076904296875,5.148352740207044,6.0,5.29,4
howtodraw,1878,2.815117899290453e-17,0.1539139587548869,0.1539139587548869,0.1539139587548869,0.1389999999999999,NOUN,attr,'m,340,3,artist,anymore All I want is to make art I'm an artist,Very Positive,0.5753752589225769,3.1646502159342966,6.76,4.1,6
howtodraw,1881,0.11978001996799394,-0.11264579648945135,-0.03214977146077722,0.12691424344653648,0.0944,NOUN,npadvmod,separate,342,2,week,want is to make art I'm an artist And the week,Positive,0.5945754647254944,4.085112113266837,5.27,3.33,4
howtodraw,1888,0.012047694054103416,-0.05754451531578373,-0.05754451531578373,-0.03344912720757688,0.5326,NOUN,compound,home,341,6,family,artist And the week we separate they tear down my family,Neutral,0.3048248589038849,4.256910081889356,7.25,4.35,6
howtodraw,1892,1.3630119812715641e-17,0.21339658723891117,0.21339658723891117,0.21339658723891117,0.541,NOUN,pobj,of,341,10,year,we separate they tear down my family home of twenty-five years,Negative,0.39476463198661804,4.151523067564944,5.75,3.33,4
howtodraw,1910,1.5767996294422787e-17,0.36853925608805826,0.36853925608805826,0.36853925608805826,0.6018,NOUN,pobj,to,344,13,house,this keychain with three keys on it one to the house,Neutral,0.7741949558258057,4.418549862049742,7.19,3.95,5
howtodraw,1913,0.3499767292410758,-0.3316914753945253,-0.3316914753945253,0.36826198308762614,0.3868,VERB,conj,have,344,15,live,three keys on it one to the house I don't live,Neutral,0.5079250335693359,4.244895333691861,7.95,4.71,4
howtodraw,1916,-1.1654831006712216e-17,0.24678381690201015,0.24678381690201015,0.24678381690201015,0.356,NUM,npadvmod,live,344,18,one,it one to the house I don't live in anymore one,Very Negative,0.4472547471523285,5.195027421937368,6.09,2.67,3
howtodraw,1926,2.951393964586205e-18,0.1827575456000514,0.1827575456000514,0.1827575456000514,0.3782,NOUN,conj,live,344,24,one,one to my family home that's been torn down and one,Very Negative,0.5146558880805969,5.195027421937368,6.09,2.67,3
howtodraw,1938,3.2538818793744766e-18,0.023886431770390657,0.023886431770390657,0.023886431770390657,0.7238,NOUN,pobj,on,348,6,hood,my Jeep that's been stolen God is banging on my hood,Very Negative,0.6925632357597351,2.895422546039408,4.95,3.33,4
wheretheressmoke,11,-0.021318262251875726,0.12343932551467313,0.12343932551467313,0.08080280101092165,0.3083999999999999,NOUN,nsubj,hit,3,3,foot,reached over and secretly undid my seatbelt and when his foot,Negative,0.3567933738231659,3.5200903281128424,4.68,2.77,4
wheretheressmoke,30,0.4502397488016097,0.0009924740009421248,0.9014719716041615,0.9014719716041615,0.604,NOUN,dobj,had,6,4,shoe,flung open the door and I ran I had no shoes,Very Negative,0.7422892451286316,3.190611797813605,5.78,2.4,4
wheretheressmoke,34,0.4405863954567369,-0.047908287839522036,0.0500293528895317,0.8332645030739516,0.3243999999999999,VERB,conj,had,6,7,cry,and I ran I had no shoes on I was crying,Very Negative,0.6119633913040161,3.524915147539867,3.22,5.45,3
wheretheressmoke,38,0.153897882416672,-0.060557344404211705,0.24723842042913224,0.24723842042913224,0.18,NOUN,dobj,had,6,10,wallet,had no shoes on I was crying I had no wallet,Very Negative,0.578832745552063,3.06595298031387,6.0,4.25,6
wheretheressmoke,47,1.719786482268626e-19,0.005317945019551636,0.005317945019551636,0.005317945019551636,0.5474,NOUN,dobj,had,9,5,cigarette,no wallet but I was okay because I had my cigarettes,Negative,0.7799875140190125,3.132899769944483,3.0,4.0,9
wheretheressmoke,51,0.3216197798398515,-0.20065211418996132,0.4425874454897416,0.4425874454897416,0.2692,VERB,conj,had,9,8,want,was okay because I had my cigarettes and I didn't want,Negative,0.8395330309867859,5.148352740207044,6.0,5.29,4
wheretheressmoke,61,4.2049027599828354e-17,0.2972615230479804,0.2972615230479804,0.2972615230479804,0.2797999999999999,NOUN,dobj,have,11,6,cigarette,want any part of freedom if I didn't have my cigarettes,Neutral,0.34910836815834045,3.132899769944483,3.0,4.0,9
wheretheressmoke,64,5.658138315290218e-05,0.04006262895790191,0.0401757917242077,0.0401757917242077,0.3882,VERB,advcl,learn,12,3,live,of freedom if I didn't have my cigarettes When you live,Very Negative,0.3516755998134613,4.244895333691861,7.95,4.71,4
wheretheressmoke,70,-0.3945825335962853,0.8378258140689678,0.8378258140689678,0.04866074687639694,0.3177999999999999,NOUN,dobj,has,13,4,temper,my cigarettes When you live with someone who has a temper,Neutral,0.455104798078537,2.765668554759014,3.89,4.9,6
wheretheressmoke,78,2.999663321482685e-17,0.1255508935746267,0.1255508935746267,0.1255508935746267,0.3968,ADJ,amod,temper,12,13,bad,has a temper a very bad temper a very very bad,Very Negative,0.5221108198165894,4.444122899412919,3.24,4.86,3
wheretheressmoke,83,-0.008137264934188029,0.012432487777157426,0.012432487777157426,-0.003842042091218632,0.3008,VERB,xcomp,learn,15,2,play,bad temper a very very bad temper you learn to play,Negative,0.5054923892021179,4.257246464907372,7.55,3.81,4
wheretheressmoke,87,3.1399759548383796e-17,0.14842420149032673,0.14842420149032673,0.14842420149032673,0.146,VERB,ROOT,learn,16,2,learn,very bad temper you learn to play around that You learn,Very Negative,0.5773806571960449,3.78161178249315,6.85,4.8,5
wheretheressmoke,99,-2.1696733965012125e-19,-0.0013704631623501936,-0.0013704631623501936,-0.0013704631623501936,0.578,ADJ,amod,nice,18,4,real,time I'll play possum and next time I'll just be real,Neutral,0.7673822045326233,4.353800865138863,7.09,4.05,4
wheretheressmoke,125,6.321244259660593e-17,0.6759185031967219,0.6759185031967219,0.6759185031967219,0.4096,NOUN,advcl,was,22,11,run,And this was one of the times when you just run,Negative,0.37162649631500244,4.252343224380086,6.41,5.24,3
wheretheressmoke,130,4.200848526692362e-18,0.23372493883772946,0.23372493883772946,0.23372493883772946,0.5346,VERB,advcl,thought,24,4,run,the times when you just run And as I was running,Neutral,0.6842305064201355,4.252343224380086,6.41,5.24,3
wheretheressmoke,136,0.3828935606459874,-0.2958393860732827,0.21255737891380075,0.4699477352186921,0.38,ADJ,amod,place,23,7,great,And as I was running I thought This was a great,Negative,0.36098891496658325,4.621851095544312,7.5,4.14,5
wheretheressmoke,165,0.3342850826621708,-0.4294841585416332,0.23908600678270822,0.23908600678270822,0.4442,VERB,advcl,yell,31,2,get,after me and drive and yell stuff at me to get,Neutral,0.5734704732894897,5.3687943501614095,6.09,3.67,3
wheretheressmoke,182,0.009086494022723525,0.0676423624015375,0.0858153504469845,0.0858153504469845,0.2302,ADJ,acomp,is,34,3,great,I was like No I'm out of here This is great,Very Positive,0.4704413414001465,4.621851095544312,7.5,4.14,5
wheretheressmoke,198,4.807654386745014e-17,0.8410806969993808,0.8410806969993808,0.8410806969993808,0.2598,NOUN,dobj,had,35,13,cigarette,behind a cabana and he left and I had my cigarettes,Very Negative,0.6036781072616577,3.132899769944483,3.0,4.0,9
wheretheressmoke,202,0.06844776553447049,-0.04630742255633191,0.09058810851260905,0.09058810851260905,0.6674,VERB,ROOT,started,39,4,start,he left and I had my cigarettes And uh I started,Negative,0.35815393924713135,4.2391993420543015,6.41,4.81,5
wheretheressmoke,213,4.624158266538675e-17,0.16810445781136027,0.16810445781136027,0.16810445781136027,0.5186,NOUN,pobj,at,41,5,night,to walk in this beautiful neighborhood It was ten-thirty at night,Positive,0.4481196999549866,4.645117566806543,6.68,3.57,5
wheretheressmoke,217,1.8986093256144174e-17,0.1789442726082183,0.1789442726082183,0.1789442726082183,0.1119999999999999,ADJ,acomp,was,41,9,silent,beautiful neighborhood It was ten-thirty at night and it was silent,Positive,0.559653639793396,3.069668096911596,5.14,3.21,6
wheretheressmoke,227,3.636005800265076e-17,0.11584470959178511,0.11584470959178511,0.11584470959178511,0.4568,NOUN,pobj,for,41,19,sprinkler,silent and lovely and there was no sound except for sprinklers,Negative,0.47636982798576355,1.6812412373755872,5.86,3.29,9
wheretheressmoke,242,0.10723640099568515,-0.056808648956594904,0.11492297348551582,0.1576641530347754,0.5606,VERB,conj,enjoying,43,1,enjoy,ch ch ch ch And I was enjoying myself and enjoying,Positive,0.7538267970085144,3.625621081424908,7.67,5.0,5
wheretheressmoke,257,4.8935929121931276e-17,0.19207634382251224,0.19207634382251224,0.19207634382251224,0.2858,NOUN,pobj,of,46,4,freedom,and enjoying these few hours I knew I'd have of freedom,Positive,0.788580060005188,3.227629649571009,7.72,5.67,7
wheretheressmoke,261,-0.03274941106337625,0.07963396975468355,0.056102087448241966,0.01413514762793106,0.6346,VERB,ccomp,thought,47,4,perfect,hours I knew I'd have of freedom And just to perfect,Positive,0.4706365466117859,3.908055874098767,7.19,4.71,7
wheretheressmoke,268,-2.0456253387941444e-17,0.30643144055131005,0.30643144055131005,0.30643144055131005,0.4176,NOUN,dobj,have,49,4,smoke,And just to perfect it I thought I'll have a smoke,Very Positive,0.2832287847995758,3.523486332343228,3.44,5.0,5
wheretheressmoke,272,-0.029069406009744073,-0.03325336898906304,-0.09139218100855118,-0.09139218100855118,0.6355999999999999,VERB,ccomp,have,50,4,occur,it I thought I'll have a smoke And then it occurred,Neutral,0.6108895540237427,2.57978359661681,6.26,3.57,5
wheretheressmoke,282,1.186499437352324e-16,0.6191339376645176,0.6191339376645176,0.6191339376645176,0.2522,NOUN,dobj,have,52,5,light,occurred to me with horrifying speed I don't have a light,Very Negative,0.786963701248169,3.925621454790829,6.55,3.52,5
wheretheressmoke,292,-0.11928914165868722,0.1188332146147838,0.11629147220051662,-0.1197450687025906,0.2762,NOUN,dobj,see,53,10,figure,light Just then as if in answer I see a figure,Neutral,0.8191035389900208,3.8194781283621215,5.09,3.67,6
wheretheressmoke,306,0.0985900952249059,-0.03238318092685628,0.1264163284061072,0.1647970095229555,0.1054,NOUN,dobj,have,56,6,dog,is that It's not him Okay they don't have a dog,Negative,0.8531739115715027,3.99281852006668,7.0,5.43,3
wheretheressmoke,319,0.09746358716893674,-0.04499445855597098,0.14993271578190248,0.14993271578190248,0.1268,ADJ,amod,street,59,6,suburban,that What uh what are they doing out on this suburban,Neutral,0.5417563915252686,2.071882007306125,5.85,3.41,8
wheretheressmoke,323,0.3728987817286705,-0.03211543418152559,0.7136821292758152,0.7136821292758152,0.5698000000000001,NOUN,nsubj,comes,60,3,person,are they doing out on this suburban street And the person,Positive,0.5531551241874695,4.035749837319661,6.1,3.71,6
wheretheressmoke,329,2.527717021387171e-17,0.1883099028489417,0.1883099028489417,0.1883099028489417,0.4436,VERB,conj,comes,60,8,see,suburban street And the person comes closer and I could see,Positive,0.6126375198364258,5.115257608061224,6.27,3.9,3
wheretheressmoke,341,0.01271135319219503,-0.3354994030969367,-0.3354994030969367,-0.3100766967125466,0.1376,NOUN,dobj,has,63,4,hand,a woman and then I can see she has her hands,Neutral,0.7042136788368225,4.154210882206974,5.9,3.98,4
wheretheressmoke,344,0.40865699184966997,-0.017869365688417876,-0.017869365688417876,0.7994446180109219,0.4366,NOUN,pobj,in,63,7,face,then I can see she has her hands in her face,Neutral,0.5137647390365601,4.168733128934079,6.36,4.59,4
wheretheressmoke,351,-0.048925583921820816,0.28923883557467933,0.19138766773103766,0.19138766773103766,0.8692,VERB,ROOT,sees,65,4,see,hands in her face Oh she's crying And then she sees,Positive,0.3445304334163666,5.115257608061224,6.27,3.9,3
wheretheressmoke,355,0.02979485930990388,-0.0026060880562702566,0.056983630563537495,0.056983630563537495,0.2319999999999999,VERB,conj,sees,65,7,compose,Oh she's crying And then she sees me and she composes,Positive,0.5625120997428894,1.9084850188786495,5.64,3.85,7
wheretheressmoke,359,0.08063347201401441,-0.10383915802602074,0.05742778600200807,0.05742778600200807,0.2883999999999999,VERB,conj,composes,65,10,get,then she sees me and she composes herself and she gets,Positive,0.8131539225578308,5.3687943501614095,6.09,3.67,3
wheretheressmoke,363,3.759978705271967e-17,0.2699873952041482,0.2699873952041482,0.2699873952041482,0.3852,VERB,ROOT,see,68,3,see,and she composes herself and she gets closer And I see,Positive,0.915397047996521,5.115257608061224,6.27,3.9,3
wheretheressmoke,367,9.437773662009038e-17,0.7374085117993384,0.7374085117993384,0.7374085117993384,0.1576,NOUN,dobj,has,69,4,shoe,and she gets closer And I see she has no shoes,Positive,0.6457886695861816,3.190611797813605,5.78,2.4,4
wheretheressmoke,372,0.35726588431913536,-0.4569605807756598,-0.2749469036743066,0.25757118786261074,0.1718,NOUN,dobj,has,70,4,shoe,I see she has no shoes on She has no shoes,Neutral,0.39673539996147156,3.190611797813605,5.78,2.4,4
wheretheressmoke,376,2.1307188467141674e-16,0.7672486064971112,0.7672486064971112,0.7672486064971112,0.3159999999999999,NOUN,conj,has,70,8,cry,no shoes on She has no shoes on and she's crying,Very Negative,0.4897763431072235,3.524915147539867,3.22,5.45,3
wheretheressmoke,382,1.89066308904779e-18,0.12439976785266747,0.12439976785266747,0.12439976785266747,0.119,NOUN,pobj,on,70,14,street,shoes on and she's crying and she's out on the street,Negative,0.45385080575942993,3.878406887580996,5.07,3.45,6
wheretheressmoke,396,0.4441935985792726,-0.012761962718904195,-0.012761962718904195,0.8756252344396408,0.5393999999999999,VERB,ROOT,passes,73,5,pass,her though I've never met her And just as she passes,Negative,0.4339089095592499,3.741545516776209,5.73,4.38,4
wheretheressmoke,406,-3.46065408575231e-18,0.054233220315010267,0.054233220315010267,0.054233220315010267,0.8620000000000001,VERB,ROOT,say,76,3,say,passes me she says You got a cigarette And I say,Neutral,0.4350404441356659,4.92236209678479,5.91,4.43,3
wheretheressmoke,413,1.2459164029691404e-17,0.052421765262725996,0.052421765262725996,0.052421765262725996,0.5474,VERB,ROOT,says,78,3,say,cigarette And I say You got a light And she says,Positive,0.6716620326042175,4.92236209678479,5.91,4.43,3
wheretheressmoke,425,3.2934635407275546e-18,0.024223012496313392,0.024223012496313392,0.024223012496313392,0.6872,NOUN,pobj,into,80,8,cutoff,I hope so And then first she digs into her cutoffs,Neutral,0.49790069460868835,1.4913616938342726,3.14,3.92,6
wheretheressmoke,432,7.96982214390738e-21,-0.00016839380316187544,-0.00016839380316187544,-0.00016839380316187544,0.3764,VERB,ROOT,digs,81,3,dig,digs into her cutoffs in the front nothing And then digs,Neutral,0.5080454349517822,3.3725438007590705,5.28,3.67,3
wheretheressmoke,435,1.1788726394590928e-17,0.11212363648514671,0.11212363648514671,0.11212363648514671,0.2472,ADV,pobj,in,81,6,back,cutoffs in the front nothing And then digs in the back,Neutral,0.5711084604263306,5.010588259604198,4.76,2.59,4
wheretheressmoke,441,0.2236587911929645,0.1330758999763604,0.1330758999763604,0.5803934823622893,0.2198,NOUN,dobj,has,81,11,vest,then digs in the back and then she has this vest,Neutral,0.7809625864028931,2.45484486000851,5.74,4.1,4
wheretheressmoke,445,-1.1640508560832756e-17,-0.08945495562612799,-0.08945495562612799,-0.08945495562612799,0.1216,NUM,compound,million,83,3,fifty,back and then she has this vest on that has fifty,Neutral,0.6498748064041138,2.9827233876685453,4.74,3.45,5
wheretheressmoke,448,1.214102717572898e-16,0.6206648514128991,0.6206648514128991,0.6206648514128991,0.2324,NOUN,dobj,has,83,6,pocket,she has this vest on that has fifty million little pockets,Positive,0.35054853558540344,3.2605483726369795,5.67,4.5,6
wheretheressmoke,453,-4.952498248257282e-18,-0.038550058622275674,-0.038550058622275674,-0.038550058622275674,0.2592,VERB,conj,has,83,10,check,that has fifty million little pockets on it and she's checking,Neutral,0.4784041941165924,4.153174379371534,6.55,3.38,5
wheretheressmoke,459,4.0025935691881364e-17,0.6937897671715496,0.08598213003108052,0.6937897671715496,0.4038,ADJ,acomp,looking,83,15,bad,on it and she's checking and checking and it's looking bad,Negative,0.5067042112350464,4.444122899412919,3.24,4.86,3
wheretheressmoke,484,-0.11177446090637144,0.12566966079147854,-0.025850994505497122,-0.09787926102126428,0.0809999999999999,VERB,relcl,pack,89,4,launder,she pulls out a pack of matches that had been laundered,Neutral,0.7425474524497986,1.5440680443502757,5.15,3.57,7
wheretheressmoke,490,0.451310833996886,-0.04474921509206348,0.07080490479541894,0.8578724529017084,0.0312,VERB,ROOT,open,91,2,open,matches that had been laundered at least once Ugh We open,Neutral,0.5754193663597107,4.213305206162794,6.14,4.43,4
wheretheressmoke,496,8.253720209934449e-17,0.5614524927368493,0.5614524927368493,0.5614524927368493,0.2102,NUM,nummod,match,91,8,one,least once Ugh We open it up and there is one,Neutral,0.6437575221061707,5.195027421937368,6.09,2.67,3
wheretheressmoke,504,8.332070014472411e-18,0.12948251158721477,-0.03249193654958075,0.12948251158721477,0.2926,VERB,ccomp,'s,94,2,take,there is one match inside Okay Oh my God This takes,Positive,0.4641599655151367,4.984275214375496,4.82,4.52,4
wheretheressmoke,518,4.840727966712911e-17,0.20117671331468986,0.20117671331468986,0.20117671331468986,0.7782,VERB,ccomp,got,98,5,go,NASA now We got to like Oh how are we gonna,Positive,0.4522317051887512,5.286559753980304,6.32,4.86,2
wheretheressmoke,528,-0.027773312601319548,0.13832153132656508,0.006102864503095131,0.08277490612392596,0.5654,VERB,parataxis,hunker,102,2,crouch,gonna do it Okay and we we hunker down we crouch,Positive,0.8498408198356628,1.591064607026499,4.79,4.05,6
wheretheressmoke,531,9.259516370398006e-17,0.3899380662632507,0.3899380662632507,0.3899380662632507,0.447,NOUN,pobj,on,102,5,ground,Okay and we we hunker down we crouch on the ground,Positive,0.4495486915111542,3.5678494505731067,5.28,2.35,6
wheretheressmoke,535,0.487768313719007,-0.10477573474330444,0.8707608926947094,0.8707608926947094,0.6136,NOUN,attr,'s,102,9,wind,hunker down we crouch on the ground and where's the wind,Neutral,0.5487320423126221,3.481299273332856,5.67,3.7,4
wheretheressmoke,539,-0.03119590593444678,-0.04217608314535461,-0.14119919424410457,-0.10456789501424818,0.1709999999999999,VERB,ROOT,stopping,104,2,stop,on the ground and where's the wind coming from We're stopping,Neutral,0.5261770486831665,4.557170222298514,4.73,4.14,4
wheretheressmoke,544,2.875277335903631e-17,0.8553642422284629,0.8553642422284629,0.8553642422284629,0.3756,NOUN,dobj,take,105,5,cigarette,the wind coming from We're stopping I take out my cigarettes,Neutral,0.3174906373023987,3.132899769944483,3.0,4.0,9
wheretheressmoke,548,-0.003980169671434108,-0.06766457456346696,0.15721086203089055,-0.07562491390633515,0.2437999999999999,NOUN,nsubj,ready,107,3,cigarette,We're stopping I take out my cigarettes Let's get the cigarettes,Negative,0.46924224495887756,3.132899769944483,3.0,4.0,9
wheretheressmoke,552,-0.019225577163877006,0.05919472830523904,0.020743573977485042,0.020743573977485042,0.3988,NOUN,nsubj,says,108,3,brand,out my cigarettes Let's get the cigarettes ready Oh my brand,Positive,0.40156081318855286,2.8530895298518657,5.05,2.82,5
wheretheressmoke,562,1.1700205683736128e-16,0.5424234841496693,0.5424234841496693,0.5424234841496693,0.2676,NOUN,dobj,have,110,6,cigarette,brand she says Not surprising And we both have our cigarettes,Negative,0.6553941965103149,3.132899769944483,3.0,4.0,9
wheretheressmoke,567,1.5132157844466742e-16,0.8842835526105075,0.8842835526105075,0.8842835526105075,0.3208,VERB,ROOT,strikes,111,2,strike,And we both have our cigarettes at the ready She strikes,Neutral,0.5102763772010803,3.3664229572259727,3.06,5.52,6
wheretheressmoke,582,0.20202846263735508,0.47588384887365826,0.8799407741483684,0.8799407741483684,0.5344,NOUN,pobj,of,117,6,cigarette,again Yes Fire Puff Inhale Mm Sweet kiss of that cigarette,Very Positive,0.35210105776786804,3.132899769944483,3.0,4.0,9
wheretheressmoke,589,0.12043539690899473,-0.1450143761523006,-0.1450143761523006,0.09585641766568886,0.566,VERB,conj,sit,118,6,love,kiss of that cigarette And we sit there and we're loving,Positive,0.5536016821861267,4.754845043482116,8.0,5.36,4
wheretheressmoke,595,0.13737192331581174,-0.3504611390894887,-0.3504611390894887,-0.07571729245786527,0.267,VERB,conj,loving,118,11,need,sit there and we're loving the nicotine and we both need,Positive,0.47569799423217773,4.819813640774793,5.45,3.67,4
wheretheressmoke,601,0.2748010549404634,0.2868179734634951,0.2868179734634951,0.8364200833444216,0.3644,VERB,ROOT,tell,121,3,tell,nicotine and we both need this right now I can tell,Positive,0.5701599717140198,4.94423584379348,5.27,3.86,4
wheretheressmoke,617,0.10763621838496358,0.09259316608515133,0.09259316608515133,0.3078656028550784,0.6924,VERB,ROOT,think,124,3,think,we start to reminisce about our thirty-second relationship I didn't think,Neutral,0.38145798444747925,5.137550322564531,6.68,3.75,5
wheretheressmoke,621,0.3390401856834723,-0.5178756096568461,0.16020476171009843,0.16020476171009843,0.1334,VERB,xcomp,gon,126,1,happen,about our thirty-second relationship I didn't think that was gonna happen,Neutral,0.5319446921348572,4.112906490253314,5.5,3.43,6
wheretheressmoke,628,-0.013799770283225045,-0.05672514756366711,-0.08432468813011719,-0.08432468813011719,0.9944,ADJ,acomp,was,128,5,close,that was gonna happen Me neither Oh man that was close,Negative,0.7626698017120361,4.048907701483771,5.23,3.81,5
wheretheressmoke,632,2.1072755916260874e-18,0.1119302628074631,0.1119302628074631,0.1119302628074631,1.3376,ADJ,acomp,'m,129,4,lucky,Me neither Oh man that was close Oh I'm so lucky,Very Negative,0.4129142463207245,3.864333055033393,7.32,5.3,5
wheretheressmoke,639,7.985277513066884e-18,0.05328364933351281,0.05328364933351281,0.05328364933351281,0.5224,VERB,ROOT,surprises,131,3,surprise,Oh I'm so lucky I saw you Yeah Then she surprises,Positive,0.6235408186912537,3.656577291396114,7.44,6.57,8
wheretheressmoke,646,8.905676958834116e-18,0.06389389033622449,0.06389389033622449,0.06389389033622449,0.592,NOUN,attr,was,132,5,fight,Yeah Then she surprises me by saying What was the fight,Positive,0.6420562863349915,4.010978012174742,3.54,6.33,5
wheretheressmoke,650,2.7920618440865415e-17,0.2965058371160359,0.2965058371160359,0.2965058371160359,0.2079999999999999,VERB,ROOT,say,133,3,say,me by saying What was the fight about And I say,Neutral,0.7575228214263916,4.92236209678479,5.91,4.43,3
wheretheressmoke,661,5.141458049527979e-17,0.3876678013087531,-0.1880553233346595,0.3876678013087531,0.1714,VERB,ccomp,said,135,2,know,Wha what are they all about And she said I know,Neutral,0.6149460077285767,5.465057008380561,6.82,3.24,4
wheretheressmoke,664,7.875461804792612e-17,0.46840960890721695,0.46840960890721695,0.46840960890721695,0.1378,VERB,ccomp,know,136,3,mean,they all about And she said I know what you mean,Positive,0.35762152075767517,4.802390556452736,2.43,4.81,4
wheretheressmoke,670,-0.36453364093067747,0.8088443140192135,0.07977703215785843,0.07977703215785843,0.3168,ADJ,amod,one,137,6,bad,I know what you mean She said Was it a bad,Negative,0.4164777398109436,4.444122899412919,3.24,4.86,3
wheretheressmoke,675,-3.46065408575231e-18,0.054233220315010267,0.054233220315010267,0.054233220315010267,0.238,VERB,ROOT,said,138,4,say,She said Was it a bad one And and I said,Very Negative,0.6455631852149963,4.92236209678479,5.91,4.43,3
wheretheressmoke,685,-0.019853483027119784,-0.10429597553915837,-0.1440029415933979,-0.1440029415933979,0.7462000000000001,VERB,ROOT,start,142,3,start,said You know like medium She said Oh And we start,Positive,0.36749839782714844,4.2391993420543015,6.41,4.81,5
wheretheressmoke,691,2.4018141854348597e-17,0.6309218996593955,0.6309218996593955,0.6309218996593955,0.4915999999999999,NOUN,pobj,about,142,9,live,said Oh And we start to trade stories about our lives,Positive,0.47520944476127625,4.244895333691861,7.95,4.71,4
wheretheressmoke,696,5.4933525944815766e-17,0.7241089900632104,-0.05395006453539921,0.7241089900632104,0.6035999999999999,NOUN,pobj,from,143,5,north,to trade stories about our lives We're both from up north,Neutral,0.7564345002174377,3.513084360465144,5.72,2.15,5
wheretheressmoke,699,-0.03398810207215702,0.07849438514242264,0.010518180998108593,0.010518180998108593,0.478,NOUN,acomp,'re,144,3,kind,about our lives We're both from up north We're both kind,Neutral,0.6294127702713013,4.478941471757991,7.78,3.19,4
wheretheressmoke,711,-0.010702805606168299,-0.044302370856268286,0.020031328251288606,-0.06570798206860487,0.6538,VERB,ccomp,graduated,145,3,go,newish to the neighborhood this is in Florida We both went,Positive,0.6721319556236267,5.286559753980304,6.32,4.86,2
wheretheressmoke,724,-0.08196154865259238,0.09223977422000107,-0.07168332308518366,-0.07168332308518366,0.4353999999999999,VERB,ROOT,finding,147,4,find,not great colleges but man we graduated And I'm actually finding,Negative,0.640527606010437,4.627160952374775,6.45,3.52,4
wheretheressmoke,727,0.3992564488866495,-0.6228444577769175,0.17566843999638138,0.17566843999638138,0.6894,ADJ,amod,jealous,147,7,little,but man we graduated And I'm actually finding myself a little,Positive,0.485208123922348,4.867862121672578,5.91,4.2,6
wheretheressmoke,736,0.19051327203780663,-0.07180613695495869,0.3092204071206545,0.3092204071206545,0.3765999999999999,ADJ,amod,job,148,6,cool,a little jealous of her because she has this really cool,Negative,0.9292450547218323,3.999608958971417,6.82,3.43,4
wheretheressmoke,742,0.0282700401045352,0.037531829887855854,0.037531829887855854,0.09407191009692624,0.2151999999999999,NOUN,dobj,had,149,3,horse,she has this really cool job washing dogs She had horses,Positive,0.8901075124740601,3.6755950563867454,6.05,4.16,5
wheretheressmoke,748,-0.2658088035064806,0.5032983053968216,0.5032983053968216,-0.028319301616139356,0.6594,VERB,conj,had,149,8,love,washing dogs She had horses back home and she really loves,Positive,0.8395463824272156,4.754845043482116,8.0,5.36,4
wheretheressmoke,756,-5.657576917399295e-18,0.37862708270901607,0.37862708270901607,0.37862708270901607,0.152,NOUN,attr,be,149,15,vet,she really loves animals and she wants to be a vet,Positive,0.8806061744689941,2.4727564493172123,4.95,3.95,3
wheretheressmoke,760,0.40883693259831144,-0.054307768404320965,-0.054307768404320965,0.7633660967923018,0.481,PROPN,npadvmod,'re,152,3,man,and she wants to be a vet And I'm like Man,Positive,0.41681912541389465,4.973746513389169,5.42,4.36,3
wheretheressmoke,769,5.299850901554198e-19,-0.00841394316843306,-0.00841394316843306,-0.00841394316843306,0.4088,NOUN,compound,cream,154,6,ice,like Man you're halfway there I'm a waitress at an ice,Negative,0.48163047432899475,3.608312042697327,6.06,3.3,3
wheretheressmoke,778,-6.7458262724907324e-18,0.19258875556154484,0.19258875556154484,0.19258875556154484,0.1572,VERB,ROOT,know,155,3,know,an ice cream parlor so um that's not I don't know,Negative,0.39818549156188965,5.465057008380561,6.82,3.24,4
wheretheressmoke,781,-0.26830505716147257,0.8452476873034769,0.30863757298053157,0.30863757298053157,0.3026,VERB,ccomp,know,156,3,want,parlor so um that's not I don't know where I want,Negative,0.3632410764694214,5.148352740207044,6.0,5.29,4
wheretheressmoke,786,4.177154829307048e-17,0.7072342741764247,0.7072342741764247,0.7072342741764247,0.104,VERB,conj,know,155,4,know,I don't know where I want to be but I know,Negative,0.44790127873420715,5.465057008380561,6.82,3.24,4
wheretheressmoke,793,-0.08310952189976822,0.1392872439283829,-0.12773825968606792,-0.026931799871153562,0.4788,VERB,ROOT,gets,158,4,get,be but I know it's not that And then it gets,Negative,0.8102343082427979,5.3687943501614095,6.09,3.67,3
